Date,Wsp_44m,Wsp_44m_std,ActPow,ActPow_std
2018-07-19 04:20:00,7.5483,0.623217,0.0,0.0
2018-07-19 04:30:00,8.04167,0.690217,0.0,0.0
2018-07-19 04:40:00,7.9717,0.714446,0.0,0.0
2018-07-19 04:50:00,7.95583999999999,0.817448,0.0,0.0
2018-07-19 05:00:00,7.75558,0.869837999999999,0.0,0.0
2018-07-19 05:10:00,8.07683,0.829059,0.0,0.0
2018-07-19 05:20:00,8.31128,0.640174,0.0,0.0
2018-07-19 05:30:00,8.09496,0.926195,0.0,0.0
2018-07-19 05:40:00,8.04969,0.881201,0.0,0.0
2018-07-19 05:50:00,8.07621,1.02827999999999,0.0,0.0
2018-07-19 06:00:00,7.96353,1.04399,0.0,0.0
2018-07-19 06:10:00,7.95954,0.748131,0.0,0.0
2018-07-19 06:20:00,7.85636,1.08222,0.0,0.0
2018-07-19 06:30:00,8.28926,0.936259,0.0,0.0
2018-07-19 06:40:00,8.69095,0.867331,0.0,0.0
2018-07-19 06:50:00,8.89534,0.941408,0.0,0.0
2018-07-19 07:00:00,8.91861999999999,1.01639,0.0,0.0
2018-07-19 07:10:00,8.4354,1.28867999999999,0.0,0.0
2018-07-19 07:20:00,8.17983999999999,1.1128,0.0,0.0
2018-07-19 07:30:00,8.60421,0.864633,0.0,0.0
2018-07-19 07:40:00,8.47551,1.06802,0.0,0.0
2018-07-19 07:50:00,8.42735,0.723532,0.0,0.0
2018-07-19 08:00:00,8.65603,0.872599,0.0,0.0
2018-07-19 08:10:00,8.5154,0.66551,0.0,0.0
2018-07-19 08:20:00,8.9533,0.691265999999999,0.0,0.0
2018-07-19 08:30:00,8.70695,0.576184,0.0,0.0
2018-07-19 08:40:00,7.8498,0.81195,0.0,0.0
2018-07-19 08:50:00,8.2431,0.624445,0.0,0.0
2018-07-19 09:00:00,7.5596,0.785322,0.0,0.0
2018-07-19 09:10:00,7.20816,0.869804999999999,0.0,0.0
2018-07-19 09:20:00,7.39401,0.854904,0.0,0.0
2018-07-19 09:30:00,7.36035,0.668149,0.0,0.0
2018-07-19 09:40:00,6.95118999999999,0.786097,0.0,0.0
2018-07-19 09:50:00,7.36926999999999,0.787406,0.0,0.0
2018-07-19 10:00:00,6.94206,0.835443,0.0,0.0
2018-07-19 10:10:00,6.89035,0.740677,0.0,0.0
2018-07-19 10:20:00,6.23799999999999,0.9069,0.0,0.0
2018-07-19 10:30:00,6.29971,0.626184,0.0,0.0
2018-07-19 10:40:00,6.09776,0.955145999999999,0.0,0.0
2018-07-19 10:50:00,6.14531,0.835967,0.0,0.0
2018-07-19 11:00:00,5.74133,0.850981,0.0,0.0
2018-07-19 11:10:00,5.97157,0.61048,0.0,0.0
2018-07-19 11:20:00,5.86051,0.614377,0.0,0.0
2018-07-19 11:30:00,5.95785,0.648771,0.0,0.0
2018-07-19 11:40:00,5.5602,0.746926,0.0,0.0
2018-07-19 11:50:00,5.31905999999999,0.564416,0.0,0.0
2018-07-19 12:00:00,5.29738,0.644159,0.0,0.0
2018-07-19 12:10:00,5.62672,0.810381,0.0,0.0
2018-07-19 12:20:00,5.25429,0.550389999999999,0.0,0.0
2018-07-19 12:30:00,5.34708,0.489777,0.0,0.0
2018-07-19 12:40:00,5.66067,0.577156,0.0,0.0
2018-07-19 12:50:00,4.99607,0.647255,0.0,0.0
2018-07-19 13:00:00,4.654,0.605517,0.0,0.0
2018-07-19 13:10:00,4.95808,0.652544,0.0,0.0
2018-07-19 13:20:00,4.5946,0.595015,0.0,0.0
2018-07-19 13:30:00,4.45719,0.847211,0.0,0.0
2018-07-19 13:40:00,4.223,0.538568,0.0,0.0
2018-07-19 13:50:00,4.63817,0.481418,0.0,0.0
2018-07-19 14:00:00,4.90348,0.484735,0.0,0.0
2018-07-19 14:10:00,4.44515,0.646752,0.0,0.0
2018-07-19 14:20:00,4.1168,0.813635,0.0,0.0
2018-07-19 14:30:00,4.06037,0.677883,0.0,0.0
2018-07-19 14:40:00,4.59516,0.521734,0.0,0.0
2018-07-19 14:50:00,4.28085,0.473859,0.0,0.0
2018-07-19 15:00:00,4.13455,0.434022,0.0,0.0
2018-07-19 15:10:00,4.35798,0.367965,0.0,0.0
2018-07-19 15:20:00,4.41655,0.588648,0.0,0.0
2018-07-19 15:30:00,3.44246999999999,0.419675,0.0,0.0
2018-07-19 15:40:00,4.34449,0.356788999999999,0.0,0.0
2018-07-19 15:50:00,4.61638,0.512398999999999,0.0,0.0
2018-07-19 16:00:00,4.20209,0.561447,0.0,0.0
2018-07-19 16:10:00,4.40535,0.503556999999999,0.0,0.0
2018-07-19 16:20:00,4.94532,0.51646,0.0,0.0
2018-07-19 16:30:00,4.24665999999999,0.559174,0.0,0.0
2018-07-19 16:40:00,4.43384,0.39904,0.0,0.0
2018-07-19 16:50:00,4.38169,0.656122,0.0,0.0
2018-07-19 17:00:00,4.92775,0.494544,0.0,0.0
2018-07-19 17:10:00,4.75566999999999,0.529617,0.0,0.0
2018-07-19 17:20:00,4.12935,0.812319999999999,0.0,0.0
2018-07-19 17:30:00,4.15111,0.482869999999999,0.0,0.0
